mass_1,mass_2,a_1,a_2,cos_tilt_1,cos_tilt_2,phi_12,phi_jl,luminosity_distance,dec,ra,theta_jn,psi,phase,reference_frequency,waveform_approximant,minimum_frequency,tilt_1,tilt_2,chirp_mass,total_mass,symmetric_mass_ratio,mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source,chi_1,chi_2,remnant_kick,remnant_mass,remnant_spin
106.50329563260901,77.30877716588131,0.7389478543493736,0.8341336606504719,0.5184271106726499,0.6772791084705421,5.019548902010868,6.2573739389227505,3506.6362027534688,0.12236034356947675,5.559297059257242,2.0924668539854046,2.7872042542970354,2.9588507024194803,50.0,IMRPhenomPv2,20.0,1.0257857784273354,0.8267382567684013,78.79166970422865,183.8120727984903,0.2436934103099281,0.7258815486101355,2.0759354727386907,0.4745754401565139,0.41720938918135114,0.3830906010680999,0.5255874942411991,-0.3168249911029124,0.5649413020306212,0.7211594387685967,5.740708340779465,0.45957445277670406,0.6318904357725514,0.6136939702246577,0.6318904357725514,0.5824647938211511,2215.933126054844,67.30215803123006,48.85339469651335,49.790472440130394,116.1555527277434,0.3830906010680999,0.5649413020306212,1002.6625475322159,172.08295676840518,0.8301949200333032
117.65130562629994,40.269298252174494,0.3171958587045664,0.20811526580147455,-0.197340180593502,0.8817865858721925,0.000545228039890736,2.4522142126673465,2240.063101431755,0.7132392495459089,0.3892739226270252,0.8382217812252605,0.1313568739464624,5.964748404864788,50.0,IMRPhenomPv2,20.0,1.7694403291623728,0.4911594767221441,58.29814396144766,157.92060387847442,0.18997358592001562,0.34227667970029424,0.6625725861278994,0.31055624840181745,-0.015806145479411164,-0.06259548804027008,0.09803309468512059,-0.004935928585535202,0.1835132496989661,6.232332946260017,6.232878174299908,0.00016152984774454833,0.31095822493757524,0.09815727708399068,0.31095822493757524,0.4001764243196881,1599.8434473444654,84.02605813296982,28.76016018605682,41.63628450591383,112.78621831902663,-0.06259548804027008,0.1835132496989661,486.55204095710644,153.2648357323273,0.5495485906309008
96.47222348831345,69.78200527778999,0.494688010202574,0.10958326214915824,0.8598060449125389,0.7904960962027745,4.58387833740941,1.569460694748456,2321.4570722872572,-0.0377581282355288,5.3553084062396845,1.5493023316648449,1.6605894819152216,5.022832007227572,50.0,IMRPhenomPv2,20.0,0.535906617628908,0.6591777557381207,71.24147457202358,166.25422876610344,0.2435568408871558,0.7233377935592343,1.4480611322978507,0.2488567026898768,-0.0433136924297373,0.4253357415179289,-0.019887714447886624,-0.06410191194300782,0.08662514093807486,6.110860844936034,4.411553875165858,0.2831685010650005,0.2525979699553732,0.06711614038895419,0.2525979699553732,0.41247156657746986,1643.5425334528334,68.30029415889288,49.40418407634024,50.43745747367311,117.70447823523313,0.4253357415179289,0.08662514093807486,645.995848288984,156.91010675262623,0.7738141507134503
102.48038226240018,60.09886746909238,0.16040094316854098,0.36691261848685,0.3597525410523465,0.4612250162628165,6.1154657513612545,2.66995044995364,3781.710162880553,0.6131730619369499,3.3917668832952983,1.078026789037962,3.081491184170243,5.82748136709307,50.0,IMRPhenomPv2,20.0,1.202793662660256,1.091420985637538,67.84083611824009,162.57924973149255,0.2330111990145332,0.5864426550948036,1.0154891174081804,0.1483183838615693,0.020007331284070437,0.057704646892075634,0.3253712744753801,-0.01094781593144452,0.16922927842862995,0.1340850953070598,6.2495508466683125,0.098930720092218,0.14966173958770612,0.32555540377545866,0.17721030353247327,0.6199542336590704,2334.45495454075,63.261282407295354,37.09911441963648,41.8782424272596,100.36039682693183,0.057704646892075634,0.16922927842862995,275.3839822045542,155.32454858138308,0.6822250132052146
44.64438465324086,17.371109781721948,0.13881588565429792,0.8097126167796157,0.7618091357928763,0.3243030837916221,0.6565283634825286,5.4533023447039,1401.1980842510552,-0.5414398514974025,4.450574092360932,2.058537831332278,2.6935897415082053,0.42236282520239954,50.0,IMRPhenomPv2,20.0,0.7046950476375419,1.2405214261566402,23.72775239033365,62.01549443496281,0.20164803074214233,0.38909954559001697,2.155872731218891,-0.00029355467631185446,0.08992466593531195,0.10575120988462346,-0.46949163056200693,0.6051920482927845,0.2625922986066133,1.5740607663176496,2.230589129800178,0.14968383987166214,0.08992514508148117,0.7659502637146801,0.2627963941082802,0.26701045210999597,1105.9088487162169,35.2360034432968,13.71031292819506,18.727353314898867,48.94631637149187,0.10575120988462346,0.2625922986066133,390.79473796192724,59.78141843248148,0.631226327173019
53.93651582212743,40.88349325857695,0.6541814830366374,0.6870780596424477,0.47109827543348215,-0.07406305632897937,3.0892050709323327,1.415994053365633,3837.211556365703,-0.8761454120178424,5.080863778114505,2.964899281333332,1.0968317994188594,3.4220925141076273,50.0,IMRPhenomPv2,20.0,1.0802608658871042,1.6449272609361254,40.80172577172792,94.82000908070438,0.245262358427167,0.7579928483590427,2.893868782222391,0.2781081197073907,0.5056006836890831,0.30818376847907764,-0.3612157492563868,-0.5822456058052852,-0.050887101033704446,1.0679109880850888,4.157116059017421,0.1533633712295635,0.5770408803490863,0.68519104123625,0.5770408803490863,0.6274445521462045,2357.813989176184,33.14184544782079,25.121281830868856,25.071038959773063,58.26312727868965,0.30818376847907764,-0.050887101033704446,479.6351232450822,89.90273148159257,0.7303031416166752
117.7755164234763,76.46707938775222,0.6952291841475854,0.800973485731173,0.6334323114873683,0.9094033208500844,3.480222748168591,2.5336500256213426,4808.048690456448,-0.8791831370915041,5.995253511794704,0.7770716259125893,3.036148797212455,1.5130560869283622,50.0,IMRPhenomPv2,20.0,0.8848154567544774,0.42894913929591016,82.23350803660797,194.2425958112285,0.23869348955043995,0.64926125318615,0.6947899552235158,-0.14921317992983602,-0.5168596975142268,0.4403806291280823,-0.01917136428031669,0.33258509462115693,0.7284079478367964,4.4313386535176935,1.6283760945066987,0.5537677456539802,0.5379670249924912,0.33313718851628155,0.5379670249924912,0.75497716550795,2739.664498729407,67.10942953459345,43.57155232023777,46.857309401405686,110.6809818548312,0.4403806291280823,0.7284079478367964,1726.3237294253975,181.44260532835878,0.8258411870339417
119.4511915844359,53.296222688688545,0.3651805420015602,0.7655327452790786,0.9053392210032831,0.5802842918810073,3.9961386874828437,0.1319597834813435,4730.049015604728,-1.31039251166756,0.2107056281969408,2.346729625457201,1.1773597899399622,0.6076053032577073,50.0,IMRPhenomPv2,20.0,0.4386185330176621,0.9517186041246927,68.36752194891373,172.74741427312443,0.21333583177476373,0.44617573070432953,2.3347123963525434,-0.1362400113322113,-0.07410139134545718,0.3306122674212492,0.13490123598828305,0.608691009036797,0.44422662700599364,3.639743047514209,1.3526964278174667,0.36566469488906417,0.1550882229156478,0.6234605744980195,0.24931502829893315,0.7449518519683954,2710.7045879654834,68.45529373758298,30.543090703945595,39.180176731977824,98.99838444152856,0.3306122674212492,0.44422662700599364,169.73005326176178,164.87765554812054,0.735604524194951
70.11899644594214,44.08101735139827,0.22924217447678383,0.698141579191752,0.5685024506171769,0.8922241417256603,1.3589664854586652,4.59228654023767,2316.9019739323426,0.20631714746383817,4.6168772974411185,0.4173559767308635,2.7965583412726076,0.8344048938516145,50.0,IMRPhenomPv2,20.0,0.9661119458286439,0.46854976547984567,48.14144804309915,114.20001379734042,0.23700362470698985,0.6286601290048738,0.5275368846204702,0.18714852430628243,0.02329950816237475,0.13032473797486208,0.0276989619290006,0.3140566076691441,0.622898771297358,0.12386011455229351,1.4828266000109593,0.320457504055516,0.18859331173354943,0.3152757290255546,0.18859331173354943,0.4117859700588716,1641.1141622370928,49.66687439387018,31.223583663719293,34.09967875023695,80.89045805758947,0.13032473797486208,0.622898771297358,942.5853746829365,108.2425020520042,0.7425208933733687
86.35588579518492,58.90578829511044,0.23412021381793027,0.6602081761149661,0.8744933080532815,0.9077178932120777,0.9350983403297799,6.1883526395166655,3905.463718644783,-0.7483845102507984,4.793862423697,1.126186756757992,0.09674961675784637,4.427175004869758,50.0,IMRPhenomPv2,20.0,0.5064061408094813,0.43298368779712954,61.8642483086891,145.26167409029534,0.24107258545977012,0.6821282388883207,1.1365767168340606,-0.03905226217972085,-0.10663084088646167,0.20473656026378342,0.15274145561976962,-0.2310953039045168,0.5992827747044653,4.361322134363049,5.296420474692829,0.3647309698424126,0.11355710197740854,0.27701081522490606,0.17902301917479888,0.6366231999982812,2386.293762079043,52.76467166985999,35.99227256168207,37.7999336125469,88.75694423154205,0.20473656026378342,0.5992827747044653,670.8455424103005,137.08560149341378,0.7682629924133058
